2024-04-13 13:16:14,042 INFO    StreamThr :29664 [internal.py:wandb_internal():86] W&B internal server running at pid: 29664, started at: 2024-04-13 13:16:14.040913
2024-04-13 13:16:14,043 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: status
2024-04-13 13:16:14,043 INFO    WriterThread:29664 [datastore.py:open_for_write():87] open: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_131614-38tu29ur\run-38tu29ur.wandb
2024-04-13 13:16:14,043 DEBUG   SenderThread:29664 [sender.py:send():379] send: header
2024-04-13 13:16:14,091 DEBUG   SenderThread:29664 [sender.py:send():379] send: run
2024-04-13 13:16:14,475 INFO    SenderThread:29664 [dir_watcher.py:__init__():211] watching files in: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_131614-38tu29ur\files
2024-04-13 13:16:14,475 INFO    SenderThread:29664 [sender.py:_start_run_threads():1124] run started: 38tu29ur with start time 1713006974.043955
2024-04-13 13:16:14,499 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: check_version
2024-04-13 13:16:14,499 DEBUG   SenderThread:29664 [sender.py:send_request():406] send_request: check_version
2024-04-13 13:16:14,570 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: run_start
2024-04-13 13:16:14,581 DEBUG   HandlerThread:29664 [system_info.py:__init__():26] System info init
2024-04-13 13:16:14,581 DEBUG   HandlerThread:29664 [system_info.py:__init__():41] System info init done
2024-04-13 13:16:14,581 INFO    HandlerThread:29664 [system_monitor.py:start():194] Starting system monitor
2024-04-13 13:16:14,581 INFO    SystemMonitor:29664 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-13 13:16:14,581 INFO    HandlerThread:29664 [system_monitor.py:probe():214] Collecting system info
2024-04-13 13:16:14,586 DEBUG   HandlerThread:29664 [system_info.py:probe():150] Probing system
2024-04-13 13:16:14,586 INFO    SystemMonitor:29664 [interfaces.py:start():190] Started cpu monitoring
2024-04-13 13:16:14,586 INFO    SystemMonitor:29664 [interfaces.py:start():190] Started disk monitoring
2024-04-13 13:16:14,602 INFO    SystemMonitor:29664 [interfaces.py:start():190] Started memory monitoring
2024-04-13 13:16:14,614 INFO    SystemMonitor:29664 [interfaces.py:start():190] Started network monitoring
2024-04-13 13:16:14,614 DEBUG   HandlerThread:29664 [system_info.py:_probe_git():135] Probing git
2024-04-13 13:16:14,703 DEBUG   HandlerThread:29664 [system_info.py:_probe_git():143] Probing git done
2024-04-13 13:16:14,703 DEBUG   HandlerThread:29664 [system_info.py:probe():198] Probing system done
2024-04-13 13:16:14,704 DEBUG   HandlerThread:29664 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-04-13T11:16:14.586438', 'startedAt': '2024-04-13T11:16:14.021013', 'docker': None, 'cuda': None, 'args': ('--model', 'resnet152-30epoch-0.001lr', '--learning_rate', '0.002', '--epochs', '1'), 'state': 'running', 'program': 'C:\\Users\\lucas\\OneDrive\\MBD\\MachineLearningII\\Practicas_DeepLearning_2024-main\\Practicas_DeepLearning_2024\\Streamlit-Image-Detector\\weightandbiases.py', 'codePathLocal': 'weightandbiases.py', 'codePath': 'weightandbiases.py', 'git': {'remote': 'https://github.com/manuoliveira6/Streamlit-Image-Detector.git', 'commit': '1d2a4ece953f3bb41810e44c781e4860ed3735b2'}, 'email': '202312020@alu.comillas.edu', 'root': 'C:/Users/lucas/OneDrive/MBD/MachineLearningII/Practicas_DeepLearning_2024-main/Practicas_DeepLearning_2024/Streamlit-Image-Detector', 'host': 'LenovoLucas', 'username': 'lucas', 'executable': 'C:\\Users\\lucas\\OneDrive\\MBD\\MachineLearningII\\Practicas_DeepLearning_2024-main\\DL\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2803.0, 'min': 0.0, 'max': 2803.0}, 'cpu_freq_per_core': [{'current': 2803.0, 'min': 0.0, 'max': 2803.0}], 'disk': {'/': {'total': 474.71581649780273, 'used': 190.5339813232422}}, 'memory': {'total': 15.788383483886719}}
2024-04-13 13:16:14,704 INFO    HandlerThread:29664 [system_monitor.py:probe():224] Finished collecting system info
2024-04-13 13:16:14,704 INFO    HandlerThread:29664 [system_monitor.py:probe():227] Publishing system info
2024-04-13 13:16:14,705 INFO    HandlerThread:29664 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 13:16:14,708 DEBUG   SenderThread:29664 [sender.py:send():379] send: files
2024-04-13 13:16:14,708 INFO    SenderThread:29664 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 13:16:14,826 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: python_packages
2024-04-13 13:16:14,826 DEBUG   SenderThread:29664 [sender.py:send_request():406] send_request: python_packages
2024-04-13 13:16:14,826 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: stop_status
2024-04-13 13:16:14,828 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 13:16:14,828 DEBUG   SenderThread:29664 [sender.py:send_request():406] send_request: stop_status
2024-04-13 13:16:15,020 DEBUG   SenderThread:29664 [sender.py:send():379] send: telemetry
2024-04-13 13:16:15,020 DEBUG   SenderThread:29664 [sender.py:send():379] send: exit
2024-04-13 13:16:15,020 INFO    SenderThread:29664 [sender.py:send_exit():586] handling exit code: 1
2024-04-13 13:16:15,020 INFO    SenderThread:29664 [sender.py:send_exit():588] handling runtime: 0
2024-04-13 13:16:15,020 INFO    SenderThread:29664 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 13:16:15,020 INFO    SenderThread:29664 [sender.py:send_exit():594] send defer
2024-04-13 13:16:15,020 DEBUG   HandlerThread:29664 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:16:15,020 INFO    HandlerThread:29664 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-13 13:16:15,020 DEBUG   SenderThread:29664 [sender.py:send_request():406] send_request: defer
