2024-04-12 23:33:17,679 INFO    StreamThr :16812 [internal.py:wandb_internal():86] W&B internal server running at pid: 16812, started at: 2024-04-12 23:33:17.679540
2024-04-12 23:33:17,679 DEBUG   HandlerThread:16812 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:33:17,689 INFO    WriterThread:16812 [datastore.py:open_for_write():87] open: C:\Users\ferna\OneDrive\Escritorio\MBD\ML2(Eugenio)\Chapter 5 Deep learning\Practicas_DeepLearning_2024\streamlit_app\Streamlit-Image-Detector\wandb\run-20240412_233317-f0yhhapl\run-f0yhhapl.wandb
2024-04-12 23:33:17,689 DEBUG   SenderThread:16812 [sender.py:send():379] send: header
2024-04-12 23:33:17,750 DEBUG   SenderThread:16812 [sender.py:send():379] send: run
2024-04-12 23:33:18,798 INFO    SenderThread:16812 [dir_watcher.py:__init__():211] watching files in: C:\Users\ferna\OneDrive\Escritorio\MBD\ML2(Eugenio)\Chapter 5 Deep learning\Practicas_DeepLearning_2024\streamlit_app\Streamlit-Image-Detector\wandb\run-20240412_233317-f0yhhapl\files
2024-04-12 23:33:18,798 INFO    SenderThread:16812 [sender.py:_start_run_threads():1124] run started: f0yhhapl with start time 1712957597.67954
2024-04-12 23:33:18,820 DEBUG   HandlerThread:16812 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:33:18,820 DEBUG   SenderThread:16812 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:33:20,240 DEBUG   HandlerThread:16812 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:33:20,256 DEBUG   HandlerThread:16812 [system_info.py:__init__():26] System info init
2024-04-12 23:33:20,256 DEBUG   HandlerThread:16812 [system_info.py:__init__():41] System info init done
2024-04-12 23:33:20,256 INFO    HandlerThread:16812 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:33:20,256 INFO    SystemMonitor:16812 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:33:20,256 INFO    HandlerThread:16812 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:33:20,256 INFO    SystemMonitor:16812 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:33:20,256 DEBUG   HandlerThread:16812 [system_info.py:probe():150] Probing system
2024-04-12 23:33:20,256 INFO    SystemMonitor:16812 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:33:20,272 INFO    SystemMonitor:16812 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:33:20,280 INFO    SystemMonitor:16812 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:33:20,288 DEBUG   HandlerThread:16812 [system_info.py:_probe_git():135] Probing git
2024-04-12 23:33:20,372 DEBUG   HandlerThread:16812 [system_info.py:_probe_git():143] Probing git done
2024-04-12 23:33:20,372 DEBUG   HandlerThread:16812 [system_info.py:probe():198] Probing system done
2024-04-12 23:33:20,372 DEBUG   HandlerThread:16812 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.5', 'heartbeatAt': '2024-04-12T21:33:20.256197', 'startedAt': '2024-04-12T21:33:17.660488', 'docker': None, 'cuda': None, 'args': ('--model', 'resnet152', '--learning_rate', '0.0001', '--epochs', '50'), 'state': 'running', 'program': 'C:\\Users\\ferna\\OneDrive\\Escritorio\\MBD\\ML2(Eugenio)\\Chapter 5 Deep learning\\Practicas_DeepLearning_2024\\streamlit_app\\Streamlit-Image-Detector\\weightandbiases.py', 'codePathLocal': 'weightandbiases.py', 'codePath': 'weightandbiases.py', 'git': {'remote': 'https://github.com/manuoliveira6/Streamlit-Image-Detector.git', 'commit': '4d65b53f7084ca30b650a9984a4fb55f1510d2d2'}, 'email': '202315226@alu.comillas.edu', 'root': 'C:/Users/ferna/OneDrive/Escritorio/MBD/ML2(Eugenio)/Chapter 5 Deep learning/Practicas_DeepLearning_2024/streamlit_app/Streamlit-Image-Detector', 'host': 'AsusFer', 'username': 'ferna', 'executable': 'C:\\Users\\ferna\\OneDrive\\Escritorio\\MBD\\ML2(Eugenio)\\Chapter 5 Deep learning\\Practicas_DeepLearning_2024\\DL\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2803.0, 'min': 0.0, 'max': 2803.0}, 'cpu_freq_per_core': [{'current': 2803.0, 'min': 0.0, 'max': 2803.0}], 'disk': {'/': {'total': 475.5452308654785, 'used': 225.02844619750977}}, 'memory': {'total': 15.701705932617188}}
2024-04-12 23:33:20,372 INFO    HandlerThread:16812 [system_monitor.py:probe():224] Finished collecting system info
2024-04-12 23:33:20,372 INFO    HandlerThread:16812 [system_monitor.py:probe():227] Publishing system info
